phi,mu[1],mu[2],mu[3],mu[4],mu[5],mu[6],mu[7],mu[8],mu[9],mu[10],mu[11],mu[12],mu[13],mu[14],mu[15],mu[16],mu[17],mu[18],mu[19],mu[20]
0.92820515,0.076289464,3.59E-09,0.001441564,0.535722091,1.27E-13,0.000328371,0.002054491,0.043822543,0.005826745,0.807834045,5.02E-21,0.000835729,6.017939666,0.100956515,0.003604713,4.307401681,1.03E-16,1.199178456,2.656849364,0.141163398
1.003968448,0.073378859,2.31E-07,1.10E-05,0.53033221,8.65E-15,0.032484019,0.000157456,0.069279206,0.005314346,0.985655435,3.77E-16,2.94E-08,6.863302709,0.103278948,3.85E-07,4.464004973,1.41E-05,1.939846496,2.553616341,0.047001829
0.949687981,0.11279695,9.03E-06,0.000705026,0.602910961,0.059272678,0.022447025,2.75E-05,0.028111435,0.005222668,0.817452078,5.67E-13,4.91E-11,5.113218021,0.108564134,3.10E-08,2.799890858,7.13E-08,1.741448925,2.995715328,0.082516782
0.987107123,0.067874397,0.00010926,0.011983736,0.739254882,3.92E-12,6.88E-07,0.000594313,9.63E-05,0.000321556,0.866716738,0.010276843,5.40E-06,7.782739909,0.091477276,1.16E-05,3.78250385,5.57E-13,2.920383153,3.146898017,0.006032032
0.783045553,0.078750919,7.80E-08,0.001487613,0.609104008,0.011825252,0.00036153,5.30E-06,1.030293746,0.000325617,1.170143833,4.64E-05,0.001388314,5.268341784,0.10408515,1.11E-09,3.949246731,8.09E-26,2.511161828,2.562372344,0.011346169
1.201101313,0.094680129,4.67E-27,0.001552395,0.615165931,0.008280422,0.003842928,0.000212164,0.000853885,0.001750828,0.739886974,5.96E-07,0.001002781,5.577576757,0.092290422,1.02E-08,3.251470514,1.14E-25,1.439408513,2.99228956,0.177101475
0.808583992,0.075070601,0.00070662,0.000116434,0.583489193,0.005235947,0.001875409,0.000322203,0.000365113,7.32E-06,1.082512875,0.001757119,3.55E-25,5.252882824,0.116798283,1.19E-06,4.635012197,1.12E-22,1.620492674,2.236393764,0.017283397
1.10492149,0.109416202,0.000523359,1.08E-07,0.665214614,0.006470073,0.000402119,0.000647413,0.945913198,0.005043325,0.929807786,1.10E-11,2.11E-05,5.917046964,0.084247153,6.19E-05,2.801479427,7.11E-12,1.855337837,3.230020514,0.166867999
1.286507474,0.107738026,7.37E-10,3.84E-08,0.621991902,1.43E-08,0.001072816,0.000538291,0.000367833,0.012168781,0.899997534,0.001278068,5.64E-10,5.772819773,0.119351408,2.76E-11,3.658616561,2.11E-08,1.770197105,3.615951071,0.150213851
1.15896539,0.071796866,1.74E-13,1.04E-05,0.484501986,2.54E-09,0.000170342,0.005545079,0.004862797,0.00024468,0.892021392,0.00321202,9.66E-06,5.58552353,0.0850341,0.1067777,3.801959232,3.04E-15,2.191219816,2.785966479,0.049197998
1.184460235,0.100386924,0.003046666,0.024121823,0.59537788,0.005230113,0.021194048,0.00062879,0.02657442,0.007714078,1.183231689,0.005566409,6.03E-10,6.255340566,0.132799876,0.00073991,3.820118736,5.16E-11,2.35042807,3.815746701,0.125641052
1.182859295,0.106964551,0.000392939,3.23E-05,0.595316002,2.43E-10,0.024046535,0.000164755,0.413413655,1.61E-05,0.606316059,2.75E-06,1.27E-12,5.862556866,0.088050203,0.000636259,3.149085524,3.07E-09,1.481787189,2.105832233,0.038818916
0.811379555,0.07959759,0.001268515,0.000811255,0.811114821,4.75E-13,1.14E-09,2.02E-05,0.003369053,0.011690629,0.961462431,3.71E-19,0.034342361,5.723076146,0.103866284,0.028493169,2.84657637,6.60E-05,2.046533304,2.898437365,0.132502419
0.81743748,0.082764127,7.06E-05,0.000467728,0.758108763,1.11E-11,1.30E-13,2.28E-05,0.01609985,0.008386648,0.915461388,6.94E-19,1.55E-07,5.917616507,0.106563742,0.001701385,3.027270204,7.80E-06,2.012099051,2.925491854,0.083430059
1.025674578,0.102135733,2.30E-05,1.37E-09,0.493646131,4.48E-07,2.71E-27,0.001780254,0.025778073,0.000620722,1.335922301,1.69E-10,1.78E-11,5.006947919,0.087053721,5.00E-08,3.289840165,1.75E-06,1.728311489,2.301668764,0.056259759
0.849465663,0.105517505,1.46E-09,3.60E-06,0.565231445,2.96E-25,3.81E-19,0.000630105,0.004805271,3.46E-06,0.967085778,3.61E-05,7.84E-21,5.520012124,0.136486629,2.02E-13,2.883554882,3.00E-06,1.621565891,2.658922119,0.118317948
1.079979595,0.092200325,9.36E-14,0.002895255,0.53326144,2.23E-14,1.09E-35,0.001521245,0.001820311,0.001566264,0.814911835,3.13E-11,2.99E-21,6.051046167,0.100930215,6.42E-17,3.507486416,1.14E-05,1.660007795,2.376685864,0.032005951
1.08077225,0.094303719,9.61E-10,0.000224864,0.537541705,2.85E-15,2.01E-37,0.00060736,0.011907911,0.001590786,0.928551424,3.78E-11,1.24E-20,6.70410019,0.104021808,7.07E-18,3.109794593,5.61E-05,1.607201142,2.191605004,0.029196302
0.833470327,0.08693851,0.011573524,0.000831914,0.717621155,3.50E-18,8.18E-53,0.000551201,0.019604544,1.18E-06,1.246226798,1.86E-11,4.96E-09,5.878492011,0.086558158,0.304687644,4.247884935,0.102553753,1.751364169,3.287333111,0.141088889
0.868871277,0.103266642,0.000391458,0.002781297,0.780131668,1.79E-28,7.84E-52,0.003276496,0.009783364,0.000186385,0.674591691,0.00010186,1.58E-05,5.033181532,0.114311888,4.13E-08,3.904636728,0.010652268,1.151558345,2.480829266,0.038509819
0.915703531,0.062239501,7.40E-07,3.52E-05,0.570124073,7.94E-14,3.45E-51,0.000173094,0.000548302,0.008482222,0.982270692,0.098516972,1.45E-14,4.795245299,0.100824067,7.57E-06,2.91294125,1.05E-15,2.548284779,2.592140965,0.022776444
0.939079058,0.131660586,1.12E-13,8.64E-05,0.597891199,3.06E-11,1.31E-38,0.004681731,6.00E-05,1.72E-05,0.773457489,0.193805008,1.20E-07,6.4087699,0.090515408,0.000191938,3.9746973,9.74E-13,1.289151771,2.764663165,0.046608181
0.806862625,0.05061663,8.03E-11,0.000740585,0.615486501,1.06E-15,1.78E-27,0.000745885,0.006528698,0.005497313,1.589403719,0.279564228,7.58E-24,5.842682131,0.102501806,1.54E-06,3.343052789,1.29E-05,2.367766523,2.25909521,0.087137893
0.812199474,0.053086911,2.22E-13,0.012940525,0.624458404,3.40E-24,7.08E-24,0.002359422,0.101947653,0.000558511,1.601355515,0.000185591,8.66E-21,5.82930241,0.106948098,0.004276007,3.3403154,0.357084584,2.217345068,2.412606283,0.131872425
0.82231388,0.112696306,2.42E-16,8.76E-05,0.627271706,2.20E-09,1.78E-05,0.001499357,0.032660173,0.001561178,0.817369978,0.00032415,1.18E-12,6.234562073,0.147672969,9.39E-19,2.856537024,5.38E-08,3.030572682,3.134259981,0.058357438
1.020448827,0.113608926,3.81E-07,1.17E-05,0.502655475,0.14462027,2.94E-06,0.000131038,0.353792966,1.37E-07,0.710843543,9.00E-12,9.59E-12,6.914645307,0.082051334,0.416235318,3.29994138,6.74E-09,1.477353277,2.014280573,0.031184989
1.015701262,0.130809015,4.34E-07,0.025318044,0.631484958,5.53E-11,1.72E-07,0.029959432,0.001137631,4.40E-06,0.810568693,0.001216672,1.84E-15,6.818796521,0.090756541,3.01E-11,3.4768165,2.03E-15,1.636723876,1.737836006,0.042689106
0.9991964,0.082809452,7.29E-18,6.08E-05,0.590314514,3.44E-15,9.01E-06,0.000487266,1.101551727,1.26E-05,0.922851051,7.40E-09,3.31E-14,6.386609871,0.100234118,8.05E-14,3.923702429,0.247454172,1.808490072,1.603836899,0.04424048
0.841812205,0.066707177,4.77E-20,0.006021072,0.583940305,1.16E-08,2.68E-25,1.52E-05,3.35E-07,0.018031353,0.944508445,3.20E-42,6.02E-20,5.243551502,0.11505986,8.36E-13,4.253328173,6.95E-09,2.287982107,3.009413063,0.098072429
0.878579036,0.073461165,9.02E-19,2.47E-05,0.796542483,7.37E-12,2.86E-23,0.000401117,1.65E-07,0.006422061,0.675518821,3.06E-42,4.29E-12,6.180054176,0.08253518,0.00552429,2.896500102,2.08E-05,2.172066117,2.988541527,0.069310151
0.912073123,0.069882198,1.92E-12,8.04E-06,0.734086735,1.34E-08,5.29E-28,0.012994029,1.84E-07,0.007037672,1.109785563,2.47E-18,4.07E-13,6.491044601,0.074967369,1.15E-10,4.286356462,0.010091342,1.915389495,2.687950521,0.015525432
0.948291158,0.077223781,8.96E-20,0.029460176,0.402810026,1.13E-08,1.46E-21,1.09E-06,0.664418864,0.000211538,1.005590472,3.38E-10,1.30E-17,6.894851401,0.141303135,0.014873188,4.226624359,0.00040038,1.883773602,2.747284288,0.218688832
1.018805373,0.09904846,8.34E-09,0.000101727,0.93654126,2.95E-12,1.51E-15,0.012484832,0.625407102,0.016718419,0.935405922,1.66E-12,3.24E-32,4.919023364,0.073111622,0.00491997,2.947183848,0.039103158,1.871677872,2.752871234,0.013097506
0.979167799,0.098092173,5.43E-11,0.003096503,0.437909702,7.75E-10,4.35E-10,0.000175057,0.003407656,0.000970306,0.95497183,7.36E-35,8.49E-30,5.525842393,0.103768006,0.022901684,3.842698619,0.01326157,1.508690066,3.373743291,0.047883008
0.868528588,0.085074813,0.035127939,1.65E-05,0.674014013,2.32E-05,3.48E-07,0.001358084,0.035908241,0.001197113,1.205903252,6.17E-09,4.84E-28,5.061445225,0.156626869,0.006282965,3.261109403,0.000179299,2.496342751,2.533398194,0.126437801
0.821128721,0.073501763,1.07E-13,2.41E-06,0.631371766,0.006438089,0.000117261,1.49E-05,0.040291757,0.008215887,1.125848299,3.89E-08,7.75E-27,6.322693316,0.092833459,0.025576413,3.329916459,0.000101336,1.943310276,3.083397647,0.055455809
1.009470225,0.097054533,3.79E-07,1.22E-05,0.692280246,0.001886688,0.000257777,0.008711888,0.227300755,0.001387586,1.020469928,3.47E-09,4.64E-06,5.549699754,0.094988408,9.02E-10,4.09777761,0.00036671,1.850398687,3.51585292,0.122974375
0.990844256,0.087070038,3.89E-09,1.37E-06,0.587160638,0.025412897,0.019656918,0.000357134,0.017236097,0.000880575,0.947741084,3.40E-07,1.11E-06,4.996216659,0.072575873,2.35E-16,4.12544003,0.029601309,1.203636923,3.573369999,0.1302181
0.81386478,0.102553044,7.36E-08,8.31E-05,0.696224256,0.000567549,9.17E-27,0.000305866,0.189574446,0.005812984,1.042953396,4.35E-07,1.07E-05,5.930601914,0.159108796,8.19E-19,3.081809985,0.001000568,1.398289459,2.348472166,0.033534196
1.047685921,0.114376521,2.60E-08,0.003731597,0.555309608,0.000648292,3.75E-36,0.011533287,0.000769226,0.000212311,0.656265627,5.41E-17,1.08E-06,6.713058363,0.099559723,1.46E-11,3.694092647,2.91E-19,2.228136631,2.266453891,0.028961577
1.02147529,0.114439265,0.028218099,0.003040447,0.51621793,2.20E-07,1.10E-38,0.003565853,0.003159896,0.000798427,0.781717957,6.50E-13,4.40E-08,6.698144986,0.111316347,0.000297787,2.874422302,1.66E-12,2.68887974,2.481766795,0.027556135
1.014701268,0.102133525,6.18E-12,0.004418381,0.578555426,3.91E-10,1.43E-32,0.005624018,0.043236736,0.010449036,0.701964503,9.73E-08,2.27E-12,6.500740912,0.089844725,0.000120173,3.213525508,0.693723223,1.378825393,2.517476497,0.022852871
0.965101644,0.098697477,9.60E-09,0.005131706,0.621314149,0.217153693,3.27E-35,0.011901598,0.036789498,0.004890301,0.648733909,1.58E-06,2.78E-10,6.357704973,0.094218838,0.232668525,3.154532369,4.28E-08,1.55111183,2.747573798,0.052786564
0.882642932,0.132803155,1.56E-12,0.001403694,0.528930825,1.93E-20,2.92E-36,0.001027351,0.166362793,9.78E-06,0.6663905,3.25E-18,2.58E-08,7.904370822,0.112849499,3.01E-07,3.111430573,2.72E-06,1.198184986,2.761793842,0.025593243
0.833053735,0.073571357,3.98E-27,0.002250294,0.497416234,7.15E-31,1.69E-20,0.000181811,0.043432666,0.002266008,0.916228754,7.75E-17,1.44E-11,8.595871785,0.099407816,0.032474119,3.730412727,0.000896842,1.820397832,3.058752968,0.132650068
0.778738992,0.107861908,1.04E-23,0.00025054,0.653890608,2.54E-07,6.49E-11,0.003708506,0.04328974,0.00599164,0.75026154,0.434309845,2.18E-10,8.445725753,0.126542841,7.28E-14,4.077477852,1.03E-07,2.147777935,2.824221715,0.040907143
1.09297394,0.088707459,1.03E-17,0.002173625,0.569714622,4.11E-14,4.42E-14,0.001649925,0.043502948,6.51E-05,0.876845023,7.89E-10,5.35E-23,4.761771051,0.086567785,1.92E-09,3.463252263,4.01E-18,1.4399626,3.035287726,0.081583925
0.812821953,0.105192277,1.09E-05,0.005407813,0.688467677,5.26E-13,0.001987094,0.001491804,0.108979205,0.000475262,0.841102781,1.02E-09,7.72E-16,4.62438726,0.071559304,4.43E-14,3.397723239,6.83E-25,1.96317107,2.797412099,0.055965001
1.116100832,0.078900857,3.86E-07,0.009054246,0.526654169,8.55E-12,3.05E-07,3.02E-06,0.193346547,0.007972236,0.989027786,3.76E-10,1.73E-06,7.054719166,0.126663453,3.05E-09,3.721288354,3.82E-31,1.599400354,2.768850427,0.040575093
0.699179214,0.139307088,6.87E-12,0.001371606,0.574297004,4.60E-07,1.43E-07,0.003406479,2.84E-07,5.54E-06,0.897187423,2.80E-49,7.01E-11,5.849525455,0.113259874,8.61E-06,3.478164174,0.000281667,2.741128911,3.13610004,0.050835523
1.243061145,0.063657548,2.64E-30,0.004398756,0.577331694,3.59E-07,0.034417835,0.002755995,1.71E-12,0.006634976,0.807811663,0.095396197,1.47E-12,5.543273728,0.083781931,6.97E-06,3.107163982,0.031581024,1.524971177,2.519413263,0.093406082
1.023380321,0.059608949,1.49E-31,0.009684458,0.612890815,2.06E-09,2.41E-07,0.011639539,7.75E-10,0.002877275,1.034695689,0.000216987,0.055485986,5.964454321,0.087872921,0.00011297,3.122863968,0.000122095,1.920298557,3.023149009,0.074376357
0.889102223,0.069051109,3.05E-34,0.000796751,0.775795938,1.48E-08,6.78E-12,0.000306592,5.390861899,0.006758439,1.263506773,0.021507538,3.93E-20,5.38723541,0.127751375,0.000406016,4.016977223,8.74E-07,1.388592763,3.548857687,0.127842556
1.091482245,0.125653227,3.29E-09,0.000167414,0.505374404,1.09E-08,0.182738354,0.000738141,8.49E-14,0.002871228,0.785269933,3.74E-19,1.54E-05,5.456819051,0.089394691,5.21E-08,3.504889134,1.40E-05,2.309867013,2.55093013,0.032533955
0.988981714,0.069476725,3.37E-07,1.77E-06,0.541400397,3.68E-07,3.31E-12,0.000149085,3.30E-10,2.22E-05,1.202331885,1.40E-12,0.007816732,6.913817576,0.101201966,2.13E-23,3.033453035,4.23E-33,2.281462186,3.018495188,0.067426609
1.241222649,0.128833006,4.42E-05,1.85E-06,0.62833718,0.001690625,1.42E-09,3.46E-06,2.04E-08,2.25E-08,1.0486872,1.00E-12,6.00E-06,6.83778731,0.091259039,2.11E-15,3.499713261,2.47E-25,1.415617352,2.7805478,0.131412939
0.854727997,0.0965258,5.38E-15,1.66E-09,0.638886994,0.001450869,1.89E-11,7.74E-05,3.88E-07,1.04E-09,0.961619709,1.95E-14,1.42E-11,5.135702068,0.107825708,1.177690028,3.078107018,3.30E-12,3.551519621,2.733148082,0.048747513
0.898439761,0.072809427,1.71E-05,5.15E-09,0.715526414,0.000164151,0.000320268,3.49E-05,3.17E-10,1.02E-08,0.92431194,0.059595597,0.030208653,5.315114622,0.098151234,2.53E-21,3.312517184,1.84E-07,2.892855577,2.8388945,0.113947945
0.994203071,0.0909023,0.001957777,5.63E-07,0.535024568,4.31E-08,0.04187894,1.85E-09,1.845210713,4.08E-05,1.058217793,0.013533489,1.63E-13,6.425199964,0.105414996,1.05E-15,3.730945917,3.31E-10,1.211111663,2.685619275,0.04729007
0.718252049,0.09897124,4.16E-09,0.00093391,0.65348304,1.23E-10,7.88E-12,3.65E-07,2.25E-11,0.000688257,0.918874851,0.018770594,1.14E-05,6.441370048,0.103054398,5.66E-19,2.775472549,1.55E-10,1.110413098,2.062376765,0.033201184
0.875553761,0.10968146,1.50E-22,0.001840554,0.493881049,8.42E-14,7.36E-32,0.002029153,1.69E-06,0.000268358,1.406835647,0.020297764,2.14E-09,5.863475771,0.102872854,1.55E-13,3.590790116,8.56E-07,2.216565164,2.674648041,0.040947358
0.961444042,0.075842277,1.78E-06,0.000899471,0.697582373,7.18E-14,5.26E-11,0.006080617,0.004112885,0.019383509,0.755860044,0.012465486,4.83E-10,5.117567584,0.109774899,2.69E-11,3.680179113,0.010592896,1.477014925,2.373955978,0.112629986
1.078183964,0.06553631,1.31E-07,0.00389208,0.661378106,4.06E-22,8.38E-15,0.001181147,0.293602464,0.000536391,0.969845647,2.50E-15,0.000333985,5.91024172,0.108833905,2.33E-30,3.516356878,0.186561563,2.174265491,3.042559731,0.092264528
1.003384448,0.128110484,1.58E-17,0.003661726,0.555449945,6.14E-05,4.08E-12,0.000213788,0.05617628,0.000123385,1.01607752,9.38E-09,1.20E-13,5.40620933,0.100266336,8.76E-07,5.096884797,6.03E-09,1.311877027,2.610908801,0.066750315
1.094983253,0.101050574,5.05E-07,0.001521218,0.662023791,1.50E-05,9.83E-07,1.80E-07,0.055541549,0.032609573,1.133214907,3.82E-12,1.74E-08,6.191478178,0.107113825,2.22E-07,3.770816477,0.397069711,1.951111129,2.693693867,0.019808801
1.240019295,0.10889845,0.004472465,0.000103772,0.596809253,4.38E-08,0.069559243,2.23E-07,0.102749851,0.000666331,1.09589811,3.72E-22,0.001487363,6.259277288,0.140559777,0.007655818,3.069944823,2.39E-13,1.315804122,2.791177846,0.007973004
0.901389079,0.08192456,4.71E-07,0.029728258,0.574983962,0.035178228,1.69E-05,4.78E-08,0.034114525,0.000911716,1.23540154,8.72E-08,1.08E-05,6.029467304,0.105934373,6.00E-07,3.208196702,0.055661981,2.40803903,2.987787692,0.008134026
1.229038198,0.094095919,6.71E-16,1.69E-05,0.653435181,1.90E-06,0.002499956,1.28E-06,0.000646107,0.00826349,1.480445907,4.30E-07,1.14E-07,5.772419063,0.09136404,1.43E-10,3.104329593,1.27E-16,1.100060222,2.659985585,0.02263764
1.163548465,0.088789271,1.25E-16,3.22E-05,0.67516933,1.48E-11,2.05E-05,1.24E-06,0.002061637,0.003192917,1.547812389,0.001607149,1.84E-09,5.656669014,0.091883214,8.73E-09,3.176628322,5.27E-17,1.268346129,2.706728073,0.025560676
0.951407988,0.098496704,1.25E-13,0.000197269,0.579118372,4.08E-15,0.000204857,0.002963079,1.62E-05,0.009867293,0.709761418,6.92E-05,4.86E-08,6.2279987,0.108660454,1.20E-07,3.977217262,3.41E-06,2.828338515,2.538204859,0.153039193
1.101974603,0.112696331,3.72E-10,0.005993732,0.663698686,1.75E-28,2.71E-18,0.001160502,1.022372435,1.38E-05,1.29904649,3.13E-08,5.07E-17,5.703716715,0.099382057,0.002078241,3.796687125,0.23413279,1.668898886,2.975375052,0.027692685
0.87523496,0.083392759,1.55E-22,0.00293733,0.667779367,2.57E-13,8.76E-15,4.86E-05,5.60E-05,1.17E-05,0.645595972,0.002630803,2.72E-12,5.681793603,0.093773602,1.50E-05,3.078642995,1.07E-07,3.024069528,2.295894946,0.036646096
1.214379202,0.104650663,7.52E-10,0.003181909,0.572451534,0.022231523,9.38E-10,0.015520629,0.020478475,0.000269991,1.189836134,0.060936658,3.02E-24,6.923726568,0.114164712,5.85E-14,4.076312544,1.54E-10,1.469740217,3.393825418,0.058765688
1.287538465,0.089716243,0.001361876,0.001712818,0.494659903,1.31E-08,0.079171739,0.002362775,3.79E-05,0.002673423,1.0511982,9.44E-10,1.52E-19,6.805559,0.127119424,3.80E-17,3.730252105,3.00E-07,1.137532544,2.563090835,0.139378888
1.151464584,0.092039061,1.83E-12,0.000122598,0.529935767,0.000267271,3.96E-09,0.002300104,1.296871406,0.005663327,1.212944315,0.043609389,5.49E-17,7.438170505,0.119017529,6.77E-24,3.835523693,1.44E-06,1.466146765,2.715838402,0.157844728
1.127142292,0.099635626,4.67E-16,4.51E-05,0.586677739,1.04E-21,3.78E-09,0.004212229,0.000263872,0.000183145,0.945678326,0.006687827,8.82E-14,6.708792826,0.120016599,1.84E-19,2.893886049,2.42E-07,1.638519406,2.264742316,0.073319493
0.801198914,0.078553449,7.75E-11,2.07E-05,0.65820759,8.35E-12,4.90E-15,0.000694409,0.000266196,0.001455101,0.90035143,0.090793784,5.09E-06,4.874967538,0.090271084,2.58E-17,4.467619584,1.60E-09,2.011092945,3.197709973,0.051489856
0.840733145,0.064841314,7.80E-05,7.68E-05,0.650482368,3.55E-06,4.89E-16,0.002096816,0.002388695,0.000572219,0.834354071,9.77E-05,0.002889257,5.492751691,0.086561164,5.20E-14,4.435825365,5.84E-05,2.072188614,2.854952982,0.071028353
0.942812115,0.069093016,5.37E-08,0.003991622,0.651998315,1.25E-10,8.17E-05,0.000264673,0.489146947,0.00047229,1.10450334,2.64E-05,2.59E-09,7.743602722,0.101700844,1.37E-15,4.216084836,1.61E-05,3.516440028,2.430942857,0.105276253
0.97707597,0.112894973,8.87E-07,0.004512999,0.590470292,3.14E-11,1.10E-07,0.001781282,0.192068497,2.84E-05,0.87118054,4.69E-12,6.33E-09,4.704858752,0.105002938,9.57E-08,3.003192775,4.25E-06,1.173415732,3.06514601,0.022835672
0.998869691,0.070221216,2.39E-17,0.003115912,0.600842076,4.06E-11,8.22E-10,4.13E-05,0.029780618,0.005748896,1.127548812,1.33E-09,6.23E-10,4.652534759,0.100960308,6.80E-27,3.546709876,0.001759638,1.781179232,2.982823275,0.032781202
0.899730116,0.11309325,9.26E-08,0.000111452,0.530977537,7.08E-09,5.18E-10,6.27E-09,0.082907039,0.000797833,1.079049266,0.014329574,0.000176169,4.452660464,0.096045196,3.155499599,2.936288877,0.002816868,1.323204801,2.450648597,0.107060478
1.060940196,0.092213924,1.00E-19,0.000294276,0.692491593,7.86E-11,2.02E-11,1.39E-08,0.010212047,7.44E-05,1.163340137,0.003595965,2.13E-05,5.854245376,0.119700191,7.17E-28,3.562817364,0.003817752,1.140885475,2.817674731,0.011111698
0.949405614,0.086796044,2.93E-24,0.007691465,0.622046367,0.01037927,0.000585035,1.04E-09,0.099838806,1.16E-05,0.877565033,0.003055359,1.00E-07,5.770990614,0.101221088,1.60E-27,3.700582912,1.96E-08,2.569528467,2.531394975,0.124923158
0.855471104,0.073471146,7.18E-15,0.001663828,0.785613987,3.84E-07,0.003464563,1.52E-09,0.000144222,1.11E-05,0.735062771,0.019669786,0.000966797,4.926867389,0.078805966,3.09E-34,2.43011662,6.82E-08,1.281932749,1.733366329,0.046546888
0.89915975,0.08269443,3.09E-26,0.002482274,0.639277354,1.49E-13,0.000116931,1.78E-09,2.33E-05,0.000529274,0.881166709,0.008166419,2.43E-07,4.844044653,0.078263382,4.81E-37,2.421346458,0.261062687,1.386145754,1.71011911,0.024868701
0.83071876,0.083142745,0.001725499,0.001005193,0.656926784,0.007252811,6.95E-11,2.86E-08,0.746103049,3.39E-06,1.019191652,0.017672789,2.84E-07,4.213790057,0.121289727,3.01E-26,4.606403153,4.80E-06,2.262462443,3.11981643,0.063000778
0.775884194,0.106936067,1.41E-10,2.77E-05,0.551460598,3.97E-06,1.90E-13,1.46E-08,0.004340546,2.42E-05,0.964283967,0.000355014,0.006112094,4.745498535,0.093014391,6.83E-27,4.313743671,2.41E-05,1.722411558,3.362800773,0.095745336
1.158557886,0.077207892,3.25E-16,0.000474831,0.627528969,2.20E-07,9.39E-14,0.003275938,0.365722207,1.10E-05,0.925537291,0.003746415,0.00181645,6.840475439,0.100519708,6.41E-17,3.234972806,0.012960602,2.504742541,2.111361308,0.044016359
