ID,mean,sd,cv
25,0.270803827,0.356774668,1.317465381
26,3.365233213,2.100655572,0.624222881
27,5.383167724,3.089094812,0.573843315
28,0.007989926,0.038281373,4.791205158
29,0.008318852,0.039932198,4.800205611
30,0.173498693,0.200285803,1.154393728
31,0.008618207,0.041475579,4.812553145
32,0.007508936,0.034562576,4.602859554
33,0.511279227,0.398105948,0.778646826
34,0.843109824,0.556824596,0.660441356
35,1.487766419,0.859790591,0.577906975
36,3.400488128,1.685515108,0.495668576
37,0.005715832,0.027946303,4.889280064
38,0.005594122,0.02638489,4.716538557
39,0.005542742,0.025478469,4.596726773
40,0.005272652,0.025530356,4.842033658
41,0.453772593,0.293155175,0.646039843
42,0.118272938,0.135496943,1.145629296
43,0.562874896,0.340484435,0.604902505
44,1.554743862,0.712460429,0.458249392
45,1.874018203,0.835662588,0.445920208
46,0.004562777,0.020417033,4.474694184
47,0.09679315,0.101366949,1.047253324
48,0.095937168,0.103001888,1.073639033
49,0.094637215,0.100011214,1.056785267
50,0.183814444,0.147946013,0.80486609
51,0.459467393,0.259077061,0.563863867
52,0.552302547,0.293865155,0.532072787
53,0.730358108,0.362476238,0.496299328
54,2.264697664,0.884742528,0.39066695
55,0.003345258,0.015135559,4.524481687
56,0.003514029,0.01583517,4.50627188
57,0.075151395,0.078285335,1.041701685
58,0.075165534,0.077200674,1.027075453
59,0.003416735,0.015853863,4.640062305
60,0.217209471,0.140526332,0.646962268
61,1.078115881,0.421345797,0.390816799
62,0.932962625,0.383409903,0.410959553
63,1.997729336,0.696980079,0.348886141
64,0.002596337,0.011823667,4.553979342
65,0.002586641,0.010818998,4.182643566
66,0.054966983,0.056539436,1.028607226
67,0.160831732,0.103415025,0.643001378
68,0.002593773,0.012669375,4.884534193
69,0.160283823,0.101300192,0.632005093
70,0.529177703,0.213832243,0.404084
71,0.952457187,0.32367958,0.339836356
72,1.530703277,0.471561835,0.308068744
73,0.001675007,0.007409944,4.423828771
74,0.036450991,0.036858267,1.01117325
75,0.036606179,0.036826057,1.006006585
76,0.105312649,0.06550936,0.622046459
77,0.036547223,0.037699941,1.031540509
78,0.243997737,0.104241584,0.427223568
79,0.758143349,0.221549889,0.292226911
80,0.829521709,0.235939736,0.284428645
81,2.927019349,0.656648811,0.224340441
82,0.001264124,0.005533921,4.377671828
83,0.001400189,0.006367328,4.547476151
84,0.001248377,0.005717438,4.57989655
85,0.155287209,0.068663487,0.442170912
86,0.182234152,0.075313158,0.413276859
87,0.12926176,0.063286671,0.489600875
88,0.437238741,0.130403443,0.298243113
89,0.745331765,0.187064891,0.250982046
90,3.359748609,0.626731102,0.18654107
91,0.000815587,0.003711912,4.55121452
92,0.017806561,0.017861205,1.003068784
93,0.05165321,0.030699971,0.594347794
94,0.085708558,0.039168969,0.457001844
95,0.152999347,0.054918383,0.358945215
96,0.204855069,0.064930668,0.316959051
97,0.696029223,0.144953028,0.208257101
98,1.103953998,0.20340892,0.184254888
99,3.46857231,0.536486419,0.154670675
1,0.025392662,0.159389962,6.277008731
2,0.025975095,0.150268846,5.785112472
3,0.026238732,0.169419345,6.456841863
4,0.531881961,0.860813452,1.618429491
5,0.525671993,0.854733714,1.62598298
6,0.027804681,0.249677613,8.979696949
7,1.020218967,1.329730122,1.303377182
8,3.150106828,2.712464712,0.861070706
9,5.782785847,4.291325275,0.742086148
10,0.0175212,0.110778027,6.32251365
11,0.01667527,0.08839631,5.301042326
12,0.017525639,0.088085975,5.026120509
13,0.016376876,0.089773027,5.48169434
14,0.343241213,0.516092423,1.503585243
15,0.702703607,0.788316579,1.121833687
16,0.350999896,0.472305681,1.345600628
17,0.686369681,0.78118415,1.138139069
18,9.210347044,5.349797687,0.580846483
19,0.011966223,0.063236255,5.284562607
20,0.013291456,0.071890028,5.408739746
21,0.013366933,0.073739897,5.51659062
22,0.264353262,0.339157148,1.282969408
23,0.012132751,0.056730199,4.675790452
24,0.261703361,0.326697257,1.248349489
25,0.011626432,0.054495355,4.687195018
26,0.999694197,0.799438346,0.799682892
27,5.608293499,3.181414866,0.567269681
28,0.009285957,0.046232344,4.978737824
29,0.007548389,0.033857143,4.48534679
30,0.008799468,0.045271903,5.144845286
31,0.176593537,0.2195281,1.243126467
32,0.008023972,0.037952475,4.729886254
33,0.176357032,0.204974622,1.162270763
34,0.844293364,0.567635771,0.672320541
35,1.340599753,0.803276877,0.599192172
36,2.789774134,1.46024959,0.523429324
37,0.005307898,0.02515932,4.739978212
38,0.005536514,0.025325051,4.574187003
39,0.005669723,0.029256236,5.160081625
40,0.229215984,0.190821509,0.83249652
41,0.232006371,0.190774413,0.822280925
42,0.670997433,0.383020988,0.570823328
43,0.784025115,0.414049831,0.528107867
44,1.220918072,0.59469459,0.48708804
45,1.867414151,0.801308083,0.429100359
46,0.00446236,0.021101047,4.728674524
47,0.095993627,0.10176233,1.060094644
48,0.004581541,0.021051106,4.594765578
49,0.004842999,0.025725682,5.31193235
50,0.278127069,0.190943023,0.686531605
51,0.187913714,0.149850452,0.797442874
52,0.186929845,0.154367136,0.825802516
53,1.098447563,0.486298111,0.442713997
54,3.149015141,1.161970026,0.368994741
55,0.003612054,0.016374334,4.533247757
56,0.076120197,0.081662194,1.072805867
57,0.003729548,0.017336007,4.648286705
58,0.148192906,0.115179459,0.777226538
59,0.219022214,0.14534768,0.663620723
60,0.218214291,0.147887337,0.677716091
61,0.646831673,0.290395877,0.448951232
62,1.355444248,0.492437207,0.363303181
63,3.830928346,1.21071993,0.31603826
64,0.002657497,0.01244441,4.682756466
65,0.002676904,0.012934967,4.832062276
66,0.002660547,0.012660744,4.758698734
67,0.055240387,0.056893796,1.029931158
68,0.215707091,0.123514153,0.572601265
69,0.685713532,0.257457392,0.375459109
70,0.161085882,0.104511075,0.648791024
71,0.58081185,0.225472555,0.3882024
72,4.939926152,1.273149528,0.257726429
73,0.0017148,0.008107231,4.727800924
74,0.001714399,0.008493971,4.954489286
75,0.070885953,0.0529349,0.74676149
76,0.139762338,0.0763756,0.546467678
77,0.105593798,0.065602285,0.621270244
78,0.209869823,0.094989901,0.452613432
79,0.348326877,0.131439984,0.377346661
80,1.345844023,0.346013428,0.257097719
81,2.784361761,0.614185115,0.220583806
82,0.001263986,0.005759387,4.556527254
83,0.052582057,0.038507751,0.73233634
84,0.001354581,0.006094175,4.498939106
85,0.077847222,0.046412986,0.596206061
86,0.182237651,0.076696867,0.420861803
87,0.308874476,0.105120996,0.340335651
88,0.43798502,0.12905477,0.294655671
89,1.155339183,0.258683947,0.223903033
90,2.737276944,0.527275896,0.192627895
91,0.000878321,0.003856598,4.390877168
92,0.017856035,0.018081986,1.012654048
93,0.051717457,0.031313485,0.605472236
94,0.136727697,0.051944082,0.379908999
95,0.136366359,0.052252391,0.383176546
96,0.340481049,0.09043156,0.265599393
97,0.613532372,0.134984192,0.220011524
98,1.017766302,0.188036561,0.184754162
99,3.785828289,0.56505838,0.149256209
1,0.025508686,0.139342178,5.462538485
2,0.023579475,0.120697485,5.118752073
3,0.025035382,0.139381132,5.567365924
4,0.540181263,0.875753978,1.621222428
5,0.025888145,0.155499116,6.006576169
6,0.507530393,0.731773992,1.441832848
7,0.992636317,1.285056094,1.294589036
8,0.977991261,1.191609171,1.218425172
9,5.471364176,4.256101666,0.777886744
10,0.017650467,0.089300302,5.059373356
11,0.015463374,0.084407006,5.458511477
12,0.017665727,0.095889809,5.428013879
13,0.017464052,0.102691905,5.88018762
14,0.015793445,0.082046038,5.19494245
15,0.016265017,0.081663328,5.020795741
16,0.017440633,0.081533099,4.674893387
17,2.549771493,1.962855049,0.769816062
18,4.344220855,3.091521776,0.711640103
19,0.012928098,0.067355685,5.210022741
20,0.013399633,0.070139527,5.234436623
21,0.516436233,0.515820915,0.998808531
22,0.26431966,0.337486258,1.276811031
23,0.01259411,0.063894259,5.073344474
24,0.515105435,0.516561006,1.002825772
25,0.267560848,0.335732491,1.254789306
26,0.512616703,0.501675517,0.978656205
27,1.229214491,0.914482517,0.743956831
28,0.008069539,0.039361051,4.877732129
29,0.008309572,0.039209468,4.718590579
30,0.17696385,0.20285458,1.146305192
31,0.008105938,0.040564856,5.004338591
32,0.51330866,0.404211118,0.787462105
33,0.178841492,0.21593291,1.207398281
34,0.509416181,0.384364462,0.754519538
35,1.492134462,0.866115167,0.580453832
36,3.287039991,1.675792953,0.509818243
37,0.005459712,0.027278092,4.996250636
38,0.00551664,0.025867763,4.689043375
39,0.005885112,0.027799045,4.723621904
40,0.229476313,0.190668486,0.830885261
41,0.228888526,0.192461252,0.840851464
42,0.341225762,0.234584081,0.687474707
43,0.560586484,0.336572016,0.600392671
44,1.667742349,0.74523907,0.446855037
45,2.625161481,1.086086902,0.413721941
46,0.004777946,0.024705187,5.17067118
47,0.004587592,0.021554226,4.698374939
48,0.096997046,0.105222813,1.084804309
49,0.0044286,0.019565002,4.417874749
50,0.187172112,0.152276807,0.813565683
51,0.547922034,0.296087044,0.540381708
52,0.004627662,0.021260152,4.594145274
53,1.453198941,0.605555973,0.416705487
54,2.990142413,1.138411128,0.380721374
55,0.003564708,0.016624196,4.663550251
56,0.003661585,0.016793686,4.586452415
57,0.148205731,0.117782855,0.794725373
58,0.075767142,0.078582124,1.03715308
59,0.361312837,0.190655022,0.527672983
60,0.222587484,0.151181263,0.6791993
61,0.433357059,0.22149882,0.511123137
62,1.001572899,0.407527832,0.406887839
63,2.974708708,0.951851132,0.319981291
64,0.002501794,0.011957662,4.779635217
65,0.002490456,0.011372614,4.566478339
66,0.002780406,0.012530784,4.506817715
67,0.055966797,0.057287393,1.023596068
68,0.160681203,0.103353167,0.643218777
69,0.264247499,0.132248006,0.500470226
70,0.161807591,0.10552876,0.652186708
71,0.689741313,0.260164869,0.377191947
72,3.026599787,0.816782164,0.269867912
73,0.001773993,0.008120521,4.577537297
74,0.001811368,0.008097547,4.470403837
75,0.001838418,0.008011555,4.357852225
76,0.244199488,0.106414572,0.435769023
77,0.17401434,0.08584291,0.493309403
78,0.245165445,0.105576506,0.430633714
79,0.520518676,0.16856279,0.3238362
80,1.485873548,0.368853814,0.24824038
81,3.166390593,0.709155652,0.223963416
82,0.001327961,0.005727862,4.313276827
83,0.001290971,0.005942114,4.602827224
84,0.052570949,0.038144036,0.725572517
85,0.129800715,0.063186692,0.486797718
86,0.155503593,0.070011024,0.450221262
87,0.078298118,0.047676949,0.608915639
88,0.644940385,0.170328244,0.264099207
89,1.385459657,0.294263106,0.212393847
90,3.887890724,0.731348421,0.188109305
91,0.000814802,0.003736371,4.58561994
92,0.068806795,0.035985927,0.522999614
93,0.08572542,0.040514432,0.47260698
94,0.135745563,0.050929877,0.375186307
95,0.068522076,0.035575732,0.519186422
96,0.237735047,0.070887642,0.298179184
97,0.37320272,0.095101458,0.254825199
98,1.067843427,0.199384996,0.186717444
99,2.660769323,0.416210852,0.156425004
1,0.025201231,0.145878258,5.788536942
2,0.027380646,0.166981207,6.098512207
3,0.023538635,0.157969576,6.71107643
4,0.027264862,0.14339694,5.259404556
5,0.024483528,0.135604029,5.53858199
6,0.026061216,0.226403809,8.687384824
7,0.022860726,0.129888218,5.681718949
8,0.027294168,0.151987976,5.568514695
9,4.731722274,3.82166792,0.807669533
10,0.016128109,0.078619251,4.874672625
11,0.01725549,0.092858763,5.381403901
12,0.018320671,0.110666873,6.040546783
13,0.356491676,0.482819608,1.354364323
14,0.016224683,0.077333974,4.766439699
15,1.010040855,0.98532206,0.975526936
16,0.34935935,0.468720986,1.341658628
17,0.344447697,0.47212076,1.370660233
18,1.647864804,1.373593525,0.833559599
19,0.013560382,0.078489254,5.788129882
20,0.012957349,0.063634303,4.911058743
21,0.012449863,0.074012608,5.944853326
22,0.771650196,0.6924951,0.897421013
23,1.006768474,0.821141783,0.815621272
24,0.76903358,0.683949025,0.889361717
25,0.753335231,0.638509444,0.847576773
26,1.015529801,0.839755466,0.826913661
27,0.518912345,0.50865397,0.980231005
28,0.008370477,0.04153396,4.961958435
29,0.00813745,0.038334291,4.710847986
30,0.009092856,0.047878937,5.265555092
31,0.008729024,0.043680863,5.004094893
32,0.008256277,0.042502012,5.14784214
33,0.510561661,0.397275191,0.778114029
34,0.007886036,0.037179969,4.714658685
35,0.847638985,0.562859411,0.664032
36,3.113220462,1.581982892,0.508149972
37,0.005822888,0.029545731,5.074067946
38,0.005327777,0.025271666,4.743379076
39,0.117498099,0.134779091,1.147074649
40,0.11644885,0.130493676,1.120609401
41,0.005690536,0.027845268,4.89325909
42,0.118460797,0.130081337,1.098096087
43,0.894401307,0.462530242,0.517139498
44,1.452420863,0.693695817,0.477613504
45,4.456429054,1.706837462,0.38300564
46,0.004533412,0.020288501,4.475326695
47,0.004702787,0.022318676,4.7458407
48,0.004612431,0.021396143,4.638799184
49,0.095825804,0.101605069,1.060310108
50,0.096265265,0.10505389,1.091295911
51,0.094799155,0.100588161,1.061066012
52,0.641702297,0.333989413,0.52047408
53,1.093986523,0.484182157,0.44258512
54,2.799817792,1.046905595,0.373919188
55,0.003659723,0.016823411,4.596908191
56,0.075693454,0.078860496,1.041840369
57,0.147052059,0.114165499,0.776361103
58,0.147474409,0.11808347,0.800704815
59,0.075775565,0.079806503,1.053195744
60,0.146798252,0.115091501,0.784011381
61,0.926233973,0.371779956,0.401388814
62,0.719295066,0.312310042,0.434189051
63,4.864434033,1.484163971,0.30510517
64,0.002649367,0.011837302,4.467974236
65,0.002764512,0.013204254,4.776341024
66,0.055606091,0.057344585,1.031264463
67,0.161635301,0.102703629,0.635403457
68,0.108158422,0.082361058,0.761485392
69,0.265930862,0.136815529,0.514477817
70,0.47715911,0.199090294,0.417240896
71,1.211379863,0.387902085,0.320215068
72,4.160786213,1.103339929,0.265175828
73,0.001712058,0.008182398,4.779275795
74,0.036285323,0.036488503,1.005599522
75,0.106003431,0.064518744,0.608647695
76,0.175712959,0.087488013,0.497903022
77,0.104843061,0.064976974,0.61975464
78,0.347349456,0.128076188,0.368724309
79,0.449049252,0.155601583,0.3465134
80,0.967692021,0.261209797,0.269930713
81,2.961643854,0.659676889,0.222740114
82,0.001278228,0.005651154,4.421086201
83,0.05245249,0.037623502,0.717287241
84,0.078841084,0.047820135,0.606538277
85,0.077722668,0.047393745,0.609780215
86,0.103396413,0.054247516,0.524655687
87,0.155322631,0.06879732,0.44293172
88,0.385274946,0.12045045,0.312635045
89,0.99975627,0.233336911,0.233393796
90,4.328922966,0.798503738,0.18445783
91,0.000822749,0.003701193,4.498569791
92,0.051815643,0.030431035,0.587294368
93,0.034800525,0.024574783,0.70616128
94,0.085858875,0.040590953,0.472763632
95,0.17040027,0.058346326,0.342407471
96,0.306312273,0.084015799,0.274281532
97,0.476907982,0.111341445,0.233465259
98,0.932729817,0.178788573,0.191683133
99,3.027596926,0.47257276,0.1560884
1,0.026578632,0.162531591,6.115122562
2,0.02599269,0.141641076,5.449265872
3,0.023005196,0.138677688,6.02810298
4,0.02565704,0.151413894,5.901456099
5,0.026822139,0.165170569,6.157993995
6,0.024468873,0.147899318,6.044386116
7,0.973681436,1.264697449,1.298882162
8,1.422452323,1.497946635,1.053073351
9,6.530017037,4.779751615,0.731966178
10,0.018033725,0.102919263,5.707043953
11,0.018876506,0.137628198,7.290978319
12,0.016959257,0.087584049,5.164379941
13,0.016056594,0.099253111,6.181455042
14,0.016349263,0.084817369,5.187840505
15,0.351627934,0.469054722,1.333951818
16,0.995489006,0.974310985,0.978726011
17,0.017114209,0.086329987,5.044345655
18,3.452797419,2.532174717,0.733369037
19,0.011694928,0.06059735,5.18150686
20,0.266407698,0.356130606,1.336787971
21,0.266227066,0.358000846,1.344719945
22,0.265165816,0.340611829,1.284523905
23,0.511149448,0.50120924,0.980553226
24,0.262535667,0.330907755,1.260429712
25,0.512730712,0.513762147,1.002011651
26,0.519138782,0.528693532,1.018405001
27,3.81371681,2.292016308,0.600992791
28,0.008198629,0.039867802,4.862739863
29,0.008247156,0.038135647,4.624096519
30,0.008675403,0.040151438,4.628192781
31,0.008715339,0.042752998,4.905488983
32,0.007805313,0.03692187,4.730351317
33,0.008152805,0.037893036,4.647852731
34,0.339266705,0.298787944,0.880687492
35,2.961084502,1.50403983,0.507935464
36,4.645634986,2.179559649,0.469162914
37,0.005612365,0.025771837,4.591974303
38,0.005631082,0.028575141,5.074538278
39,0.005052882,0.024852502,4.918480891
40,0.231383042,0.199434962,0.861925575
41,0.11693628,0.127032036,1.08633553
42,0.898167837,0.474093289,0.527844874
43,0.340165467,0.242080788,0.711655975
44,1.236375857,0.623126926,0.503994738
45,3.052390615,1.214091654,0.397751077
46,0.004366097,0.020276606,4.644103125
47,0.004222034,0.020137328,4.769579566
48,0.004698592,0.022238629,4.733041348
49,0.004577475,0.021448411,4.685642681
50,0.185509327,0.146312745,0.788708295
51,0.368955605,0.218812845,0.593060092
52,0.641158786,0.336893591,0.525444865
53,0.645026361,0.324611702,0.503253388
54,1.093556181,0.494815043,0.452482508
55,0.003945318,0.018072991,4.580870366
56,0.003606251,0.017136,4.751748886
57,0.003411173,0.015365719,4.504526442
58,0.003492531,0.0161177,4.614905632
59,0.218698474,0.144123325,0.659004715
60,0.075049964,0.081339019,1.083798246
61,0.360381143,0.196072384,0.544069487
62,1.220948409,0.465777684,0.381488424
63,3.962284786,1.237150468,0.312231587
64,0.002498436,0.01158422,4.636587933
65,0.108339255,0.082863824,0.764855028
66,0.002667024,0.01262959,4.735461559
67,0.055262254,0.05711159,1.033464731
68,0.264685465,0.134861771,0.509517101
69,0.2671966,0.142503008,0.533326429
70,0.213519193,0.121156354,0.567426056
71,0.689334369,0.262943049,0.381444856
72,2.150448611,0.625550781,0.290893155
73,0.001800751,0.008293679,4.605677651
74,0.001708607,0.007611347,4.454710215
75,0.03696479,0.03806702,1.02981836
76,0.140273896,0.074605334,0.53185472
77,0.140404491,0.075210544,0.535670504
78,0.140659904,0.077563925,0.55142882
79,0.518697998,0.168497346,0.324846726
80,1.171303108,0.299240584,0.255476641
81,3.030400066,0.671209699,0.221492108
82,0.001291506,0.005750595,4.452626194
83,0.078237653,0.048220079,0.616328293
84,0.001236415,0.005389991,4.359369297
85,0.103897561,0.055499581,0.534175973
86,0.155467981,0.070785838,0.455308145
87,0.233439957,0.088203056,0.377840441
88,0.564517327,0.15420362,0.273160119
89,0.668361497,0.175594882,0.262724414
90,4.113377391,0.747135039,0.181635422
91,0.000867283,0.003906942,4.504807395
92,0.017798559,0.017544801,0.985742785
93,0.051807484,0.03090715,0.596576943
94,0.119796979,0.048163213,0.402040301
95,0.170415533,0.057668448,0.338399009
96,0.306797144,0.083109223,0.27089308
97,0.491807365,0.115456532,0.234759666
98,1.138349885,0.206572284,0.181466425
99,2.840664347,0.441267182,0.155339431
1,0.026442125,0.147832302,5.590787518
2,0.027658641,0.171082165,6.185487132
3,0.024094607,0.133582711,5.544091594
4,0.024867809,0.165886021,6.670713216
5,0.024892467,0.138810266,5.57639646
6,1.434668509,1.519275029,1.05897287
7,0.025639482,0.198189626,7.729860726
8,2.768660236,2.685857055,0.97009269
9,3.977891794,3.233567172,0.812884648
10,0.016345245,0.08589431,5.255002847
11,0.017791543,0.093481883,5.25428771
12,0.018437778,0.10761146,5.836465884
13,0.016508207,0.08586283,5.2012208
14,0.017868156,0.135383499,7.576803093
15,0.018149601,0.099377763,5.475479326
16,0.671457333,0.703324676,1.047459967
17,0.346981581,0.470743833,1.356682482
18,3.767866526,2.633947543,0.699055427
19,0.012555136,0.060049959,4.782900121
20,0.013380035,0.072102608,5.388820602
21,0.269339669,0.349044301,1.295926078
22,0.012647141,0.066501842,5.258250885
23,0.013003831,0.063088592,4.851538782
24,0.515466913,0.525637809,1.019731424
25,0.2659081,0.339236051,1.275764265
26,0.268995534,0.346829301,1.289349662
27,4.259893297,2.504156127,0.587844801
28,0.007785165,0.037648766,4.835962577
29,0.008132382,0.043641898,5.366435095
30,0.008190679,0.039351358,4.804407507
31,0.179432393,0.207875003,1.158514357
32,0.008627343,0.043853893,5.083128763
33,0.173493689,0.20650591,1.190279093
34,0.178833838,0.212835376,1.190129218
35,0.343672882,0.313985932,0.913618586
36,4.220608388,2.113358364,0.500723633
37,0.005563785,0.02619604,4.708312661
38,0.0056435,0.027437785,4.861838717
39,0.117093473,0.130504452,1.114532247
40,0.005832798,0.028825304,4.941934571
41,0.005244405,0.024748041,4.718941933
42,0.228308848,0.18194818,0.796938805
43,0.563476937,0.342617229,0.608041265
44,1.116326152,0.551583662,0.49410619
45,3.730419021,1.473629208,0.395030478
46,0.004634578,0.022576489,4.871315249
47,0.096347178,0.103312031,1.072289116
48,0.095952219,0.103637597,1.080095888
49,0.004375262,0.019818929,4.529769539
50,0.185504048,0.148686833,0.801528778
51,0.185930411,0.150442358,0.809132604
52,0.642270212,0.333636923,0.519465042
53,1.546506815,0.649045744,0.41968502
54,1.457671075,0.606192355,0.415863609
55,0.003398506,0.014722545,4.332063737
56,0.075319173,0.079025208,1.049204392
57,0.076378363,0.081254268,1.063838831
58,0.003659311,0.01723546,4.710029046
59,0.003611587,0.017158069,4.75083955
60,0.292163116,0.172767996,0.591340886
61,0.362919742,0.195966366,0.539971633
62,1.007872106,0.409284933,0.406088164
63,2.143107146,0.755120851,0.352348623
64,0.002579816,0.012698137,4.922109488
65,0.002918819,0.013893081,4.759829126
66,0.108526088,0.083809629,0.772253291
67,0.002964482,0.014003006,4.723592057
68,0.055168725,0.057139441,1.035721616
69,0.213620155,0.121634014,0.569393903
70,0.792417441,0.284364678,0.358857168
71,1.00286803,0.337467603,0.336502504
72,3.042677232,0.850937921,0.279667496
73,0.001722187,0.00799052,4.639752687
74,0.001695801,0.00775002,4.570124763
75,0.106031294,0.066289731,0.625190246
76,0.036604929,0.037159728,1.015156391
77,0.381774818,0.13859318,0.363023367
78,0.173307757,0.084899236,0.489875568
79,0.622629752,0.193570086,0.310891161
80,0.729225009,0.21548661,0.295500851
81,2.886011099,0.653342286,0.226382458
82,0.001323647,0.006019746,4.547849999
83,0.001245992,0.005677658,4.556738612
84,0.027207876,0.027633891,1.015657804
85,0.129951925,0.062532663,0.481198434
86,0.103985637,0.054798327,0.526979767
87,0.180768459,0.076979196,0.42584418
88,0.591616224,0.161239615,0.272540895
89,1.515563877,0.325388593,0.214698039
90,3.318980004,0.622671934,0.187609426
91,0.000867318,0.003569594,4.1156676
92,0.000843754,0.003864353,4.579954187
93,0.034689668,0.024948456,0.719189804
94,0.153027425,0.056272872,0.367730636
95,0.136953208,0.051839389,0.378518985
96,0.374031757,0.095091917,0.254234875
97,0.424135712,0.101179817,0.238555289
98,0.731319257,0.151576416,0.207264357
99,2.694410671,0.426735137,0.158377912
1,0.027405326,0.157960008,5.763843336
2,0.025119543,0.164048794,6.530723571
3,0.025794945,0.170870197,6.624173789
4,0.027557696,0.186971752,6.784738122
5,0.525330132,0.830284781,1.580500968
6,0.026762568,0.155911674,5.825736677
7,1.475026666,1.68403378,1.141697177
8,0.023770675,0.141727628,5.962288834
9,1.006865144,1.288307123,1.279523013
10,0.017340319,0.096833324,5.584287263
11,0.016287604,0.099111342,6.085078231
12,0.349580774,0.481557652,1.377528996
13,0.017014196,0.082987481,4.877543465
14,0.016439921,0.089901614,5.468494243
15,0.016264562,0.088880176,5.464652307
16,1.022856713,1.044098012,1.020766642
17,2.254222321,1.709478359,0.758345059
18,2.606649208,2.02836557,0.778150571
19,0.014352843,0.078574914,5.474519186
20,0.011308265,0.058314374,5.156792317
21,0.263444044,0.32966826,1.251378677
22,0.011913287,0.055926547,4.694468334
23,0.014086392,0.081930324,5.816274576
24,0.266391717,0.343274256,1.288607093
25,1.023363183,0.830736626,0.81177107
26,0.997767721,0.801593075,0.803386458
27,4.033793626,2.401443304,0.595331226
28,0.008389302,0.039513796,4.710022007
29,0.008286896,0.040238884,4.85572475
30,0.008669533,0.046407739,5.35296893
31,0.008472846,0.038557131,4.550670691
32,0.178359132,0.209547582,1.174863207
33,0.00887918,0.042971687,4.839600543
34,0.50828861,0.403366926,0.793578526
35,0.507059729,0.388133582,0.765459293
36,4.989891794,2.387798492,0.478527109
37,0.00578961,0.027341715,4.722548955
38,0.005395868,0.024612314,4.561326318
39,0.005773234,0.024900068,4.313018898
40,0.229730476,0.193190862,0.840945724
41,0.229673724,0.189908695,0.826862958
42,0.449233576,0.287274478,0.639476863
43,0.895167099,0.466991594,0.521680918
44,0.673163407,0.379718887,0.564081296
45,2.742295014,1.118784609,0.407973833
46,0.004816249,0.022702976,4.713829446
47,0.00455056,0.021837489,4.798858033
48,0.00426153,0.018932698,4.442699448
49,0.00442052,0.021703933,4.909815026
50,0.187704836,0.154815884,0.824783673
51,0.276807592,0.189152122,0.683334298
52,0.458608824,0.257858484,0.562262369
53,0.552208755,0.296610102,0.537134009
54,4.20348123,1.491070633,0.3547228
55,0.003821814,0.019147693,5.01010589
56,0.0762586,0.081142854,1.064048573
57,0.075254757,0.081670278,1.085250696
58,0.076323653,0.080961689,1.06076801
59,0.218165504,0.141502219,0.648600338
60,0.291390218,0.177557809,0.609347183
61,0.578606988,0.277552769,0.479691353
62,0.720210368,0.320067626,0.444408524
63,4.17646746,1.321291853,0.316365892
64,0.002571712,0.012207808,4.746957195
65,0.055433635,0.057255884,1.032872617
66,0.056122603,0.056739825,1.010997743
67,0.213301253,0.119683426,0.561100435
68,0.317608811,0.153291029,0.482640984
69,0.31987405,0.157621066,0.492759777
70,0.372402831,0.171096615,0.459439619
71,1.421791319,0.435691835,0.306438666
72,1.737894712,0.530594418,0.305308725
73,0.001689172,0.007665657,4.538114528
74,0.001604125,0.007549657,4.706402834
75,0.03617992,0.035915926,0.992703308
76,0.105440285,0.064908699,0.615596768
77,0.139494665,0.075026759,0.537846799
78,0.278751838,0.115621805,0.414784007
79,0.694094549,0.210599572,0.30341626
80,0.520306055,0.173226252,0.332931455
81,2.103633865,0.497150272,0.236329278
82,0.001301424,0.006155303,4.729666809
83,0.052503405,0.0384225,0.73180967
84,0.052697115,0.039425607,0.748154933
85,0.104300321,0.055626251,0.533327708
86,0.282924349,0.099039605,0.350056844
87,0.180941486,0.07480602,0.413426582
88,0.283489736,0.098848753,0.348685473
89,1.124782551,0.256160366,0.227742123
90,2.819146626,0.550628843,0.195317561
91,0.000897274,0.00430875,4.802042033
92,0.000890742,0.004093387,4.595480759
93,0.05181193,0.030791946,0.594302234
94,0.052041028,0.030884843,0.593471031
95,0.136287817,0.05233737,0.384020899
96,0.289275601,0.08253444,0.285314213
97,0.593826118,0.132662173,0.223402389
98,0.952271034,0.185727645,0.195036537
99,2.908100772,0.456416908,0.15694673
1,0.026377899,0.149346191,5.661792611
2,0.026556239,0.1482736,5.583380929
3,0.024217206,0.176724988,7.297496895
4,0.024328199,0.135813177,5.582541404
5,0.028371487,0.273124113,9.626711363
6,1.460337391,1.721944699,1.179141691
7,0.027213691,0.156424193,5.747996301
8,1.433507673,1.549021015,1.080580903
9,6.612956091,4.843904792,0.732487064
10,0.016788208,0.086745671,5.167059598
11,0.016965097,0.082408634,4.85753987
12,0.018188268,0.106892779,5.877017976
13,0.017239774,0.095458282,5.537096074
14,0.350816342,0.465025358,1.325552156
15,0.680245477,0.701231056,1.030850009
16,0.016723193,0.083619024,5.000183
17,1.01925918,1.011043858,0.991939909
18,5.422527257,3.572894228,0.658898344
19,0.013243963,0.067815754,5.120503172
20,0.012911759,0.068991768,5.343328207
21,0.013550263,0.072746655,5.368652508
22,0.271302337,0.362760879,1.337109306
23,0.262709058,0.329941618,1.25592022
24,0.507866107,0.493376634,0.971469897
25,0.265986141,0.33636708,1.264603783
26,0.510580141,0.495457824,0.970382089
27,1.970058748,1.398281956,0.709766629
28,0.009001729,0.046069867,5.117890864
29,0.009260509,0.046216947,4.990756441
30,0.008313013,0.041339707,4.972891216
