ID,mean,sd,cv
1,0.018247013,0.060849132,3.334744869
2,0.005749476,0.026828317,4.666219763
3,0.005170258,0.023715287,4.586867354
4,0.018262112,0.062653068,3.43076794
5,0.433781165,0.270097008,0.622657297
6,0.069965657,0.146967832,2.100571018
7,0.810350725,0.441491242,0.544815015
8,1.041460465,0.50713753,0.486948422
9,4.197084547,1.436597948,0.342284729
10,0.00480348,0.022455114,4.674759224
11,0.015562688,0.052854815,3.396252325
12,0.005107813,0.024652712,4.826471521
13,0.554083996,0.310501429,0.560386929
14,0.294160498,0.228786806,0.777761825
15,0.412852096,0.262578198,0.636010331
16,0.961006876,0.430656655,0.448130669
17,1.14444717,0.532319763,0.465132666
18,4.730903739,2.06425862,0.436334945
19,0.004616994,0.02137339,4.629286937
20,0.004629195,0.022135783,4.781778276
21,0.005064679,0.022998683,4.540995448
22,0.004586639,0.021352878,4.655452453
23,0.162994853,0.210159286,1.289361487
24,0.563996949,0.292628025,0.518846823
25,1.044274791,0.459436513,0.439957487
26,1.467597999,0.633807493,0.431867237
27,6.473442439,2.779298169,0.429338516
28,0.004058504,0.018932173,4.664815487
29,0.010013402,0.035827903,3.577994898
30,0.004497845,0.021576537,4.797083217
31,0.136661745,0.119300289,0.872960382
32,0.081371388,0.083271941,1.023356525
33,0.716974236,0.342889429,0.478245119
34,0.109140582,0.160617235,1.471654566
35,1.400575705,0.572221126,0.408561368
36,3.299171449,1.339360742,0.405968821
37,0.003115913,0.014277189,4.582024891
38,0.003302615,0.015265113,4.622128573
39,0.164823601,0.129606983,0.786337528
40,0.174794421,0.184771125,1.057076784
41,0.128972756,0.096052144,0.744747544
42,0.18846424,0.118807178,0.630396397
43,0.319324035,0.176694045,0.553337758
44,1.319619924,0.495309963,0.375342895
45,3.712849557,1.212414541,0.326545561
46,0.002801549,0.013289409,4.743593162
47,0.003065081,0.013106997,4.276231884
48,0.169383823,0.105269754,0.621486465
49,0.003194341,0.014781462,4.627390647
50,0.059730685,0.060058713,1.005491773
51,0.68855436,0.27750852,0.403030663
52,0.598026163,0.246361013,0.411956914
53,1.084357949,0.363119165,0.334870201
54,3.383431303,1.061310099,0.313678631
55,0.005136574,0.019539206,3.803937032
56,0.002406311,0.010898487,4.52912687
57,0.187081849,0.108511927,0.580023813
58,0.186516024,0.108887699,0.583798092
59,0.285580573,0.135498968,0.474468439
60,0.179403213,0.112614282,0.627716083
61,0.719820825,0.267585911,0.371739608
62,1.162460602,0.340367072,0.292798802
63,2.727062483,0.717967451,0.263275028
64,0.001798703,0.008536056,4.745672991
65,0.001887702,0.009171891,4.858760033
66,0.059549223,0.05522914,0.927453574
67,0.001786315,0.007760411,4.344369542
68,0.118674725,0.072472932,0.610685479
69,0.105283998,0.072738455,0.69087854
70,0.318884401,0.135664546,0.425434876
71,1.065782919,0.305030567,0.28620328
72,3.112366878,0.766651336,0.246324218
73,0.001340767,0.006339202,4.728041166
74,0.001605911,0.007438039,4.631663559
75,0.040332717,0.038592732,0.95685922
76,0.073175117,0.051071728,0.697938459
77,0.190645993,0.084311588,0.442241596
78,0.251262152,0.097170332,0.386728886
79,0.334152286,0.114311921,0.342095284
80,1.019824741,0.254320618,0.249376788
81,2.814144504,0.590600895,0.209868716
82,0.001142668,0.005111527,4.47332798
83,0.08031536,0.045812449,0.570407062
84,0.05618762,0.038465152,0.684584107
85,0.045168175,0.032930018,0.729053543
86,0.170909238,0.07042073,0.41203583
87,0.266288608,0.092842545,0.348653839
88,0.507470691,0.130305555,0.256774543
89,1.056976147,0.219741597,0.207896458
90,3.217238661,0.566962671,0.176226488
91,0.00076171,0.003494044,4.587107047
92,0.000760417,0.003401705,4.47347331
93,0.000971642,0.004259841,4.384166068
94,0.031486436,0.022586557,0.717342453
95,0.080267545,0.03846752,0.479241269
96,0.152734847,0.051059688,0.334302805
97,0.529446714,0.109658989,0.207119973
98,1.088983017,0.193149484,0.177366847
99,1.918943012,0.296909715,0.154725656
1,0.005929482,0.025757797,4.344021121
2,0.202651543,0.182819023,0.902134866
3,0.00533351,0.023897867,4.4807019
4,0.018071421,0.061872991,3.423803259
5,0.204298774,0.181059247,0.886247352
6,0.018447043,0.064658624,3.505094196
7,0.739399653,0.397340018,0.537381938
8,1.25948995,0.562799351,0.446847036
9,5.644170857,2.616269447,0.463534771
10,0.005413302,0.024193492,4.469266821
11,0.005138295,0.02257204,4.392904853
12,0.015106705,0.052375439,3.467032502
13,0.106648771,0.112624833,1.056034978
14,0.290128232,0.187532186,0.646376895
15,0.058949445,0.128556653,2.180794984
16,0.428126333,0.340810302,0.796050781
17,0.837174546,0.414778936,0.495450965
18,2.873383668,1.260532131,0.438692592
19,0.004516526,0.019426097,4.30111512
20,0.005194703,0.023399303,4.504454426
21,0.012750638,0.045277552,3.551002886
22,0.013467884,0.046896232,3.482078674
23,0.165023519,0.148931182,0.902484581
24,0.373910409,0.233405066,0.624227248
25,0.606657517,0.28060508,0.462542822
26,0.830737755,0.425519775,0.512219137
27,2.990347465,1.149855116,0.384522243
28,0.00405578,0.020260763,4.995528403
29,0.0039968,0.018061819,4.519069598
30,0.003756382,0.016278735,4.33362135
31,0.081445723,0.084656845,1.039426523
32,0.009634556,0.035131761,3.646432817
33,0.21558556,0.172104515,0.798311885
34,0.721442504,0.339418322,0.470471757
35,0.633633682,0.367216077,0.579540021
36,2.675127387,0.96966934,0.36247595
37,0.003309634,0.015815348,4.778579441
38,0.003262484,0.01521845,4.66468153
39,0.007006836,0.027982213,3.993559082
40,0.007029554,0.02746323,3.906824272
41,0.316433386,0.17322477,0.547428868
42,0.513905977,0.226499277,0.440740695
43,0.497466333,0.242713368,0.487899084
44,1.848748165,0.579344951,0.313371481
45,3.305727179,1.137175475,0.344001611
46,0.002749119,0.012383999,4.504715085
47,0.002993858,0.013076239,4.367688347
48,0.0059359,0.023620553,3.979270796
49,0.09312125,0.087536697,0.940029233
50,0.221356908,0.129786902,0.586324155
51,0.091818301,0.083021972,0.904198521
52,0.791111184,0.313578431,0.396377193
53,0.936382333,0.316617703,0.33812866
54,4.197686262,1.221173269,0.290915803
55,0.002186707,0.009633793,4.405616454
56,0.002451118,0.010506357,4.28635249
57,0.239018279,0.12541842,0.524723129
58,0.077105636,0.070441102,0.913566193
59,0.233626227,0.135356376,0.579371495
60,0.187109307,0.109838075,0.58702625
61,0.237878848,0.134218416,0.564230142
62,1.49045133,0.442319198,0.296768629
63,1.612368788,0.508317318,0.3152612
64,0.001990318,0.008973051,4.508349999
65,0.001944109,0.009554147,4.914409094
66,0.10649087,0.072289618,0.678833946
67,0.232042219,0.107292418,0.462383174
68,0.190396615,0.099665015,0.523460013
69,0.271690989,0.124110107,0.456806122
70,0.190504506,0.097388704,0.511214701
71,0.609838606,0.201607149,0.330590991
72,2.437156844,0.572905751,0.235071351
73,0.001350082,0.006106232,4.522859608
74,0.029288067,0.029356811,1.002347163
75,0.040807808,0.038591778,0.945695933
76,0.16806604,0.075512496,0.449302523
77,0.222715028,0.086032678,0.386290404
78,0.284549553,0.1083792,0.380879883
79,0.716720925,0.188532925,0.263049282
80,0.937608714,0.23250802,0.247979799
81,3.447196631,0.720601668,0.209039908
82,0.00152184,0.006451727,4.23942565
83,0.001525777,0.006325802,4.145954936
84,0.133381481,0.05892701,0.44179304
85,0.110557975,0.052869079,0.478202314
86,0.069825682,0.045522172,0.65194024
87,0.284714104,0.093008901,0.326674722
88,0.4660097,0.133036421,0.28547994
89,0.696911331,0.16726804,0.240013374
90,2.465739367,0.467304217,0.189518902
91,0.000750155,0.003253357,4.336914857
92,0.019642669,0.019318065,0.983474545
93,0.019622937,0.018744287,0.95522331
94,0.03759491,0.026086288,0.693878175
95,0.195038469,0.061662322,0.316154665
96,0.243178348,0.06817201,0.280337498
97,0.458891525,0.102591187,0.223563046
98,1.014158651,0.184190243,0.181618767
99,3.855299586,0.570011706,0.147851469
1,0.005654034,0.026220104,4.637415117
2,0.07227621,0.147222645,2.036944739
3,0.017471006,0.060152632,3.442997527
4,0.017659583,0.059939061,3.394138023
5,0.017380971,0.061233239,3.523004556
6,0.07224057,0.151542024,2.097741259
7,0.671092179,0.510319366,0.760431103
8,0.937601678,0.479819979,0.511752475
9,3.665829152,1.606934866,0.438355089
10,0.015811996,0.05488649,3.471193107
11,0.059039589,0.129478712,2.193082885
12,0.015761687,0.0554813,3.520010182
13,0.01545559,0.055541279,3.593604632
14,0.01425474,0.050074761,3.512849899
15,0.616458845,0.321703674,0.521857504
16,0.014520596,0.051010502,3.51297572
17,0.433751423,0.295111534,0.680370181
18,3.043901845,1.103947508,0.362675134
19,0.004557634,0.020751374,4.553102157
20,0.004534447,0.019760364,4.357833302
21,0.004956494,0.022227378,4.484496484
22,0.004612598,0.021174676,4.590618607
23,0.013451046,0.048933293,3.637880159
24,0.164320841,0.14556357,0.885849716
25,0.956865873,0.413095771,0.43171753
26,0.154111273,0.214496209,1.391826857
27,4.560810503,1.782688212,0.390870923
28,0.009866813,0.038083066,3.85971303
29,0.133949397,0.122028868,0.911007222
30,0.157925805,0.120526152,0.763182131
31,0.010310219,0.037673548,3.654000816
32,0.081817951,0.08358964,1.02165404
33,0.537732691,0.278224467,0.517402925
34,0.591711832,0.288829403,0.488125109
35,0.744143015,0.326554852,0.438833457
36,3.269148605,1.137817964,0.348047183
37,0.003143965,0.014420366,4.586680922
38,0.00318593,0.015197846,4.770301389
39,0.007163542,0.026278074,3.668307498
40,0.065848152,0.113209673,1.719253618
41,0.007318684,0.029771991,4.067942978
42,0.181029151,0.123789132,0.683807725
43,0.77690664,0.325143124,0.418509905
44,0.541593525,0.249853414,0.461330134
45,6.484960094,2.003832879,0.308996948
46,0.002817452,0.012850972,4.561203693
47,0.002861089,0.012887747,4.504490542
48,0.091736586,0.08416281,0.917439964
49,0.115552443,0.086810059,0.75126113
50,0.220524393,0.128797003,0.584048779
51,0.216572217,0.13720692,0.633538883
52,0.216435227,0.135095875,0.624186169
53,0.921410724,0.330790026,0.359003881
54,2.52050931,0.797447147,0.316383337
55,0.002554269,0.011760347,4.604193419
56,0.050977166,0.052485893,1.029596135
57,0.146581327,0.089226542,0.608716978
58,0.002357783,0.011153213,4.730380982
59,0.133497838,0.091872942,0.688197972
60,0.341186502,0.156993874,0.46014093
61,0.402496118,0.179826739,0.446778817
62,1.371945124,0.386499445,0.281716403
63,2.990869254,0.87724822,0.293308783
64,0.00202533,0.009341957,4.612560037
65,0.003370755,0.014779444,4.384609358
66,0.04111767,0.041756239,1.015530276
67,0.059391156,0.056178841,0.945912582
68,0.231387654,0.104134724,0.450044426
69,0.23075652,0.109555722,0.474767612
70,0.446570923,0.16655072,0.37295469
71,0.643845994,0.197540773,0.306813702
72,2.643123533,0.645583906,0.244250372
73,0.001380464,0.00603342,4.370572874
74,0.002171031,0.009230125,4.251494073
75,0.11351629,0.060237912,0.530654337
76,0.084954703,0.051991681,0.61199297
77,0.119409231,0.070788164,0.592819858
78,0.165341997,0.078297175,0.473546811
79,0.443579127,0.14491973,0.326705478
80,0.908175817,0.228536351,0.251643291
81,3.050354575,0.628250086,0.205959691
82,0.001109469,0.005508189,4.964706381
83,0.001550819,0.006905654,4.452907088
84,0.022656708,0.022184646,0.979164587
85,0.001541625,0.006797042,4.409011611
86,0.089032903,0.046756017,0.525154354
87,0.241169126,0.084045417,0.34849161
88,0.374656221,0.10772794,0.287538107
89,1.149610515,0.242186129,0.210667983
90,4.04552768,0.704228599,0.174075833
91,0.000803836,0.003624921,4.509525076
92,0.016015525,0.016219196,1.012717095
93,0.103588158,0.044066149,0.425397555
94,0.148331434,0.05312042,0.358119778
95,0.241722262,0.067777598,0.280394521
96,0.227990364,0.067737994,0.297109021
97,0.41442524,0.094689345,0.228483537
98,0.875556332,0.164002104,0.187311882
99,2.959019583,0.442632119,0.149587425
1,0.005642254,0.025322212,4.48796021
2,0.005729861,0.028400085,4.956504575
3,0.017915417,0.065315674,3.645780286
4,0.018204195,0.063331814,3.478968089
5,0.006103817,0.027130756,4.444883754
6,0.461195533,0.287372798,0.623104036
7,0.495812257,0.324134066,0.653743551
8,1.511409932,0.789731596,0.522513171
9,4.194097993,1.726807144,0.411723128
10,0.00547132,0.024949134,4.559984305
11,0.005508909,0.024462146,4.440470336
12,0.005447075,0.025445863,4.671472873
13,0.056692596,0.123735702,2.182572529
14,0.293701608,0.218305308,0.743289454
15,0.296216637,0.203249452,0.686151372
16,0.605023479,0.360025883,0.595061011
17,0.764286779,0.372888841,0.487891262
18,8.422893807,3.878730943,0.460498616
19,0.045601505,0.107013084,2.346700725
20,0.004545886,0.02075844,4.56642326
21,0.004598981,0.020639322,4.487802964
22,0.004753432,0.021249987,4.470451537
23,0.26508548,0.182134359,0.687077839
24,0.046752121,0.109020346,2.331880202
25,0.543500904,0.32983062,0.606863058
26,1.469536399,0.628831795,0.427911684
27,3.729222326,1.625925379,0.435995829
28,0.003967226,0.017895987,4.510957133
29,0.004237034,0.020252095,4.779781544
30,0.003760921,0.017654562,4.694212686
31,0.154810619,0.116135637,0.750178751
32,0.214257117,0.161270784,0.752697443
33,0.273442825,0.245613445,0.898225965
34,0.400368658,0.222490959,0.555715227
35,0.635340018,0.319063627,0.502193499
36,2.03345639,0.748977653,0.368327374
37,0.006934295,0.026997286,3.893299276
38,0.006668925,0.025260381,3.787774276
39,0.006995637,0.028051438,4.009847577
40,0.105514781,0.095305133,0.903239647
41,0.021158934,0.058955488,2.786316578
42,0.007008096,0.027059755,3.861213561
43,0.451560794,0.212568659,0.470742063
44,0.776661718,0.323677612,0.416754945
45,2.398098795,0.85158604,0.355108823
46,0.002793316,0.012483146,4.468934674
47,0.003065324,0.01339013,4.368259213
48,0.002939491,0.013119453,4.463172344
49,0.005924973,0.024088701,4.065622067
50,0.335328989,0.162308701,0.484028242
51,0.351357707,0.182387557,0.519093657
52,0.544534373,0.21121286,0.38787792
53,0.780250747,0.27514287,0.352633908
54,5.640084071,1.546091571,0.274125625
55,0.002499058,0.010795412,4.319791951
56,0.078118137,0.072916131,0.933408477
57,0.050994325,0.050494951,0.990207269
58,0.076596223,0.069963789,0.913410427
59,0.004865851,0.01824454,3.749506646
60,0.296757219,0.161269796,0.543440177
61,0.795975058,0.265243547,0.333230977
62,0.982582593,0.308019201,0.313479196
63,3.340642994,0.923249309,0.276368744
64,0.00332898,0.014138464,4.247086405
65,0.001906873,0.008342354,4.374887489
66,0.00193711,0.009481066,4.894438553
67,0.059269207,0.056973978,0.961274515
68,0.231419827,0.106589118,0.460587668
69,0.106330423,0.074002997,0.695972002
70,0.564874129,0.204932336,0.362792922
71,0.766441843,0.254700295,0.332315227
72,2.894168439,0.725757628,0.250765511
73,0.001441652,0.006175418,4.28357182
74,0.002277441,0.009817374,4.310703206
75,0.085700798,0.051252792,0.598043344
76,0.073598134,0.050819342,0.690497694
77,0.168065555,0.072764713,0.43295435
78,0.250711621,0.094617294,0.377394928
79,0.547756652,0.157860395,0.288194391
80,0.802069254,0.205521113,0.256238613
81,3.138650214,0.613382557,0.195428772
82,0.001539868,0.0062564,4.062945756
83,0.001103753,0.004871866,4.413908876
84,0.056273485,0.039346979,0.699209917
85,0.056206764,0.039045011,0.694667476
86,0.169567313,0.070333999,0.414785125
87,0.153353375,0.063722965,0.415530243
88,0.734838553,0.171025795,0.232739279
89,0.902872946,0.204316289,0.226295727
90,4.037939599,0.71228212,0.176397418
91,0.000971835,0.004288471,4.412757832
92,0.053891778,0.030972642,0.574719251
93,0.076701107,0.035608345,0.464248129
94,0.09221856,0.039332831,0.426517516
95,0.21164894,0.065469009,0.30932831
96,0.258533629,0.072098581,0.278875058
97,0.352282789,0.086470392,0.245457327
98,0.865357247,0.158683414,0.1833733
99,3.344266274,0.505348175,0.151108833
1,0.018543988,0.061891528,3.337552214
2,0.069946154,0.147815936,2.113281828
3,0.005765235,0.025600536,4.440501854
4,0.202734253,0.17901579,0.883007122
5,0.20318843,0.182384171,0.897611006
6,0.20406749,0.183883497,0.901091583
7,0.455298071,0.280969784,0.617111738
8,0.914016001,0.507308823,0.555032759
9,1.679341292,0.757249007,0.450920257
10,0.015782412,0.056431565,3.575598391
11,0.014546423,0.051005336,3.506383353
12,0.005275984,0.024295004,4.604828853
13,0.201520733,0.245881337,1.220129236
14,0.431447691,0.323983388,0.750921595
15,0.39060801,0.228698154,0.58549274
16,0.812498426,0.454094539,0.558886668
17,0.485344229,0.266204655,0.548486289
18,5.273940383,2.52745111,0.479233917
19,0.012411588,0.044890576,3.616827601
20,0.004679525,0.022183194,4.740480266
21,0.004791045,0.020751315,4.331271458
22,0.163565355,0.146332796,0.894644199
23,0.182846733,0.13486807,0.737601747
24,0.09666672,0.100019265,1.034681488
25,0.762228316,0.394418202,0.517454146
26,2.088053214,0.979527382,0.469110354
27,4.655393528,1.688820237,0.362766376
28,0.009556485,0.035391284,3.703379017
29,0.004319545,0.021113529,4.887906335
30,0.004183593,0.020794406,4.970465968
31,0.082705635,0.085300621,1.031376168
32,0.135230662,0.119876808,0.886461745
33,0.383231873,0.210458202,0.549166748
34,0.954420421,0.409707825,0.429273951
35,0.63357424,0.308085774,0.486266257
36,3.027709405,1.160318302,0.383233047
37,0.003473317,0.016060534,4.623975314
38,0.020838636,0.058185821,2.79220865
39,0.007090368,0.027292157,3.849187427
40,0.128948661,0.096303852,0.746838711
41,0.006882579,0.027013564,3.924918688
42,0.247715477,0.139443953,0.562919825
43,0.492822796,0.213672552,0.433568727
44,0.516870856,0.228237734,0.44157594
45,3.75256315,1.188229533,0.31664478
46,0.00291583,0.015131365,5.189384963
47,0.014697277,0.045036985,3.064308075
48,0.006094327,0.023340512,3.829875071
49,0.060535415,0.062628708,1.034579638
50,0.141129699,0.110411065,0.782337564
51,0.141072243,0.114036516,0.808355448
52,0.343630443,0.172639564,0.502398923
53,1.097777616,0.411158898,0.374537513
54,3.390921147,0.89945189,0.265252966
55,0.004766996,0.019776015,4.148527892
56,0.099163492,0.073471071,0.74090847
57,0.002540317,0.011771043,4.6336908
58,0.134529009,0.091980705,0.683723944
59,0.288753165,0.142167648,0.492350093
60,0.473212871,0.181490188,0.383527582
61,0.720610073,0.267668461,0.371447015
62,0.786339407,0.271042793,0.344689318
63,2.210956726,0.666182635,0.301309667
64,0.003730072,0.015335742,4.111379207
65,0.002110292,0.00948305,4.493713549
66,0.060389339,0.056166272,0.930069327
67,0.079780018,0.05771138,0.723381389
68,0.087091008,0.073261848,0.841210244
69,0.177611012,0.103471144,0.582571669
70,0.320134307,0.138400645,0.432320568
71,0.640085442,0.201209435,0.314347776
72,2.942070135,0.706066798,0.239989791
73,0.001846325,0.007891561,4.274199886
74,0.001495855,0.006111391,4.085550341
75,0.160869497,0.076515628,0.475637888
76,0.073910543,0.050834225,0.687780426
77,0.085830814,0.051269388,0.597330793
78,0.317958323,0.116632514,0.366816986
79,0.520537263,0.156666444,0.300970661
80,1.556081162,0.342119701,0.219859805
81,1.934446397,0.428920806,0.221727935
82,0.001068936,0.004794222,4.485039647
83,0.030267255,0.028602784,0.945007539
84,0.067886772,0.041222839,0.607229324
85,0.194474773,0.07495826,0.385439502
86,0.104025944,0.052908514,0.508608831
87,0.239420641,0.084637149,0.353508155
88,0.450151501,0.124658149,0.276924877
89,1.125912356,0.233742563,0.207602804
90,3.016688167,0.528608201,0.175227989
91,0.000712151,0.00329016,4.620033228
92,0.000798955,0.003549399,4.442553989
93,0.000790922,0.003468136,4.384927543
94,0.102639168,0.042612025,0.415163386
95,0.196738885,0.06252678,0.317816075
96,0.243251134,0.068750139,0.282630293
97,0.521776839,0.113262582,0.217070926
98,1.524495334,0.253549829,0.166317222
99,2.411825526,0.368778107,0.15290414
1,0.016748078,0.060074497,3.586948809
2,0.005726046,0.026958625,4.708069852
3,0.018014833,0.062670046,3.478802401
4,0.005269688,0.02422203,4.596482412
5,0.017329334,0.060028486,3.463981243
6,0.018511023,0.0668986,3.613987167
7,0.458664063,0.287389264,0.626578988
8,0.680429807,0.400838923,0.589096655
9,1.288835713,0.620243601,0.481243339
10,0.005233478,0.023237558,4.440174974
11,0.004910659,0.023189359,4.722250106
12,0.016149627,0.056237354,3.482269559
13,0.192886669,0.24543534,1.272432879
14,0.005051937,0.023275334,4.607209525
15,0.10561298,0.106989084,1.013029688
16,0.413274038,0.260287522,0.629818228
17,1.03632609,0.506334874,0.488586439
18,2.304253695,1.000937306,0.434386764
19,0.011991424,0.044619059,3.72091413
20,0.096620559,0.098503976,1.019492923
21,0.013001439,0.045179105,3.474931067
22,0.164256211,0.211198156,1.285784895
23,0.185299045,0.142401539,0.768495811
24,0.374672256,0.231603206,0.618148801
25,0.599457303,0.317548137,0.529726031
26,1.687845314,0.66405579,0.393434033
27,5.326844642,2.002189571,0.375867837
28,0.003768422,0.016989302,4.508332674
29,0.010261575,0.039535455,3.852766902
30,0.004243218,0.019989067,4.710827218
31,0.081463229,0.084271143,1.034468483
32,0.082267346,0.085150336,1.035044154
33,0.081332167,0.083404226,1.025476505
34,1.15984771,0.565284782,0.487378452
35,1.635139015,0.553911777,0.338755159
36,5.870833111,2.228126732,0.379524795
37,0.003455307,0.015271526,4.419731189
38,0.003198789,0.01435962,4.489079976
39,0.067156345,0.069117559,1.029203699
40,0.003137138,0.015266136,4.866262296
41,0.066550184,0.069384145,1.042583821
42,0.363354859,0.169245492,0.465785686
43,0.968367313,0.39193446,0.404737391
44,0.512982788,0.225139714,0.438883564
45,3.330979279,1.022245914,0.306890505
46,0.002850646,0.012721297,4.46260116
47,0.14046288,0.111350803,0.792741845
48,0.003088161,0.014663761,4.748379749
49,0.093236561,0.085187734,0.91367306
50,0.159211053,0.110559173,0.694418957
51,0.170448729,0.106933076,0.627362119
52,0.517684518,0.210942261,0.407472608
53,1.350916312,0.455799867,0.337400521
54,1.697660507,0.535628801,0.315509961
55,0.002367176,0.010228208,4.320848531
56,0.004539733,0.019986208,4.40250769
57,0.004896898,0.020276056,4.140592095
58,0.004696552,0.019154637,4.078446407
59,0.180371431,0.111965879,0.620751738
60,0.236228488,0.12455026,0.527244878
61,0.238873841,0.126305626,0.528754531
62,1.360796631,0.432071996,0.317514011
63,1.599081764,0.475999233,0.297670353
64,0.003544163,0.014717813,4.152690959
65,0.041533815,0.042147904,1.014785284
66,0.041236589,0.041952939,1.017371716
67,0.001971161,0.009150349,4.642110659
68,0.140153469,0.090003891,0.642180968
69,0.23058158,0.109887123,0.476565053
70,0.501904554,0.184667408,0.367933317
71,1.06271842,0.2983889,0.280778892
72,2.674164024,0.71144403,0.266043528
73,0.001448244,0.006610971,4.564818919
74,0.001512148,0.00670102,4.431457971
75,0.057633718,0.041557621,0.72106438
76,0.134783821,0.068169007,0.505765499
77,0.104431798,0.061249697,0.586504289
78,0.223433959,0.091202108,0.408183735
79,0.416527099,0.129413066,0.310695431
80,1.101951825,0.25598728,0.232303513
81,3.067255001,0.653254355,0.212976865
82,0.00105187,0.004861233,4.621513495
83,0.001153543,0.005154354,4.468281491
84,0.022923913,0.022389339,0.976680496
85,0.110683726,0.051669725,0.466823142
86,0.056010613,0.038340729,0.684526143
87,0.241532939,0.088628261,0.36694068
88,0.760057916,0.179496447,0.236161538
89,0.915309715,0.194731669,0.212749483
90,2.913318404,0.534379589,0.183426428
91,0.001289013,0.005265117,4.08460974
92,0.031699244,0.02276386,0.71811995
93,0.119194865,0.04617632,0.387401918
94,0.019634163,0.018398608,0.937071188
95,0.0868892,0.039493735,0.454529847
96,0.291382513,0.076901886,0.263920732
97,0.391433899,0.096192823,0.245744743
98,1.042356932,0.182920707,0.175487591
99,2.450498202,0.354722022,0.144755063
1,0.005759731,0.027252618,4.731578666
2,0.005853264,0.029897626,5.107855525
3,0.005606007,0.025651306,4.575682098
4,0.072263059,0.149675957,2.071265181
5,0.00567834,0.027337302,4.814312301
6,0.762573752,0.468065875,0.613797517
7,0.493025101,0.322893102,0.654922237
8,0.620271019,0.358530674,0.578022611
9,3.083260877,1.304460828,0.423078319
10,0.005171852,0.023265949,4.498571897
11,0.014570229,0.05467514,3.752524532
12,0.013845773,0.048223911,3.482933824
13,0.295402817,0.223403388,0.756266952
14,0.106627449,0.110171882,1.033241281
15,0.407789689,0.33470439,0.820776982
16,0.293025589,0.204350629,0.697381512
17,1.803694925,0.817380614,0.453170102
18,2.295818902,0.994847717,0.433330223
19,0.004612802,0.021642834,4.691905535
20,0.004786575,0.022516352,4.704063734
21,0.164644595,0.144897768,0.880063923
22,0.261725072,0.203618121,0.777984775
23,0.044343785,0.104091693,2.347379551
24,0.01346139,0.048200931,3.580680005
25,0.535418165,0.317167257,0.592372986
26,0.93811333,0.425620302,0.453698171
27,2.408665784,1.007464469,0.418266609
28,0.004055837,0.018857879,4.649565257
29,0.081617854,0.084364382,1.033651074
30,0.010452015,0.039312276,3.761215192
31,0.309238039,0.192357559,0.622037183
32,0.082876779,0.086941475,1.049045058
33,0.136400564,0.120038291,0.880042485
34,0.629627451,0.314459071,0.499436724
35,0.631133943,0.310531041,0.492020821
36,3.217993685,1.208602585,0.375576431
37,0.00348205,0.016144504,4.636494729
38,0.019988334,0.056733663,2.8383388
39,0.003245816,0.014926475,4.598681311
40,0.165473702,0.128302725,0.775366256
41,0.247008656,0.153216299,0.620287167
42,0.165926035,0.127691077,0.769566255
43,0.635710226,0.256300008,0.403171127
44,1.039508392,0.405272088,0.389868991
45,4.086771307,1.444972941,0.353573232
46,0.00591999,0.023358256,3.945657936
47,0.005940994,0.023265335,3.916067544
48,0.006038134,0.024520906,4.061007615
49,0.014569147,0.045881499,3.149223381
50,0.002868889,0.013787657,4.805921425
51,0.160708551,0.109508978,0.681413515
52,0.559958965,0.2396174,0.427919571
53,0.875008587,0.305564424,0.349213058
54,2.702550652,0.832764127,0.308140063
55,0.004572739,0.018986271,4.152056795
56,0.002518635,0.011184603,4.440739441
57,0.050919014,0.051134104,1.004224172
58,0.004672439,0.018354176,3.928178545
59,0.077889461,0.070794113,0.908904901
60,0.077746381,0.071971422,0.925720542
61,0.537573939,0.199796934,0.3716641
62,1.201381315,0.355352622,0.295786706
63,2.914168633,0.798417677,0.273977857
64,0.001970103,0.008934811,4.5352005
65,0.003446306,0.014642933,4.248878275
66,0.117858707,0.071158465,0.603760782
67,0.041753062,0.041599193,0.99631479
68,0.118354243,0.071476218,0.603917666
69,0.233323765,0.106679239,0.457215486
70,0.607659719,0.213342915,0.351089447
71,1.353225885,0.372906279,0.27556839
72,2.734209161,0.665585633,0.243428938
73,0.001433321,0.006711048,4.68216731
74,0.029645705,0.029472186,0.994146901
75,0.073124553,0.050118234,0.685381743
76,0.159633841,0.076126805,0.476883879
77,0.093996898,0.060847937,0.647339848
78,0.160140488,0.077673664,0.485034512
79,0.868986689,0.227700632,0.262030058
80,1.136293792,0.276934985,0.243717767
81,2.839248674,0.577194437,0.203291259
82,0.001160269,0.005070083,4.369749436
83,0.029753385,0.027837063,0.935593139
84,0.044804456,0.032200831,0.718697074
85,0.088325956,0.045777378,0.518277754
86,0.169346611,0.068464531,0.404286398
87,0.196653406,0.072192405,0.367104779
88,0.533411593,0.140141205,0.262726208
89,0.883520174,0.196795273,0.222739988
90,2.702839468,0.461511326,0.17075055
91,0.000945978,0.00426711,4.510791121
92,0.000768719,0.003351532,4.359889479
93,0.016226441,0.015972818,0.984369737
94,0.122927964,0.047139212,0.383470209
95,0.213229393,0.065506261,0.307210277
96,0.227394684,0.070003299,0.30784932
97,0.681553555,0.13445342,0.197274915
98,1.05930692,0.185218462,0.174848723
99,3.71038674,0.542663255,0.146255173
1,0.006149361,0.027071427,4.402315807
2,0.00578515,0.027442548,4.74361898
3,0.06697331,0.146732752,2.190913854
4,0.005866876,0.027005734,4.603086201
5,0.68609448,0.405450496,0.590954319
6,0.20329259,0.176678942,0.869086973
